customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
juvgkmLquXbbzdx3,53.090328,546.7,47.68994,0.0,1.0,546.7,0.833333,0.0,0.75,0.083333,1,14,2500.0,12,753.224953,128.402444,0.454545
Cr2LyEUpPXaf69MU,27.40855,290.6,0.0,290.6,1.0,0.0,1.0,1.0,0.0,0.0,0,12,2000.0,12,315.279531,170.973738,0.083333
qi3goIrX0nm4wotr,1079.097023,247.44,0.0,0.0,1.0,247.44,1.0,0.0,1.0,0.0,0,12,1200.0,12,503.445403,302.481716,0.0
sAr2eBaX8RdZzG4A,779.431874,721.78,152.51189,223.53,1.0,498.25,1.0,0.166667,0.916667,0.083333,2,48,1500.0,12,796.646284,211.487323,0.0
i480Znpac6kfAS8j,1500.034488,274.45,889.383583,239.45,1.0,35.0,0.25,0.25,0.083333,0.25,4,6,3000.0,12,500.083333,353.918592,0.0
B4Ce3yAP4DyMkCnJ,45.645815,222.0,0.0,0.0,1.0,222.0,1.0,0.0,0.916667,0.0,0,12,1500.0,12,175.938042,176.481806,0.3
J7fgwLIRyendEWUy,376.997522,0.0,928.5981539999999,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3,0,1000.0,12,1008.342761,269.826013,0.0
cX6ek5zNGaSwXKwJ,1361.203619,952.09,2749.569996,523.09,1.0,429.0,0.583333,0.166667,0.416667,0.333333,4,19,1500.0,12,4256.495061,426.96590999999995,0.083333
rdb4a9JjoXHGxvin,559.917793,4760.11,19.930336999999998,2907.18,1.0,1852.93,1.0,1.0,1.0,0.083333,1,85,4000.0,12,3632.7197229999997,239.701062,0.181818
vqIh4W5ce3WNoaUi,58.557694,319.34,273.998025,319.34,0.875,0.0,0.125,0.125,0.0,0.125,1,1,1200.0,8,353.924067,90.382954,0.0
9QL4tu5LjhzJigXZ,231.089583,1547.92,0.0,1547.92,1.0,0.0,1.0,1.0,0.0,0.0,0,12,9000.0,12,1230.772375,196.595495,0.333333
0jizE6H8zVijHoPq,350.306089,0.0,1438.822819,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,7,0,1500.0,6,57.290411,188.739997,0.0
o75oN2ANk1SkIV8n,4146.527042000001,178.0,764.579554,178.0,1.0,0.0,0.083333,0.083333,0.0,0.333333,4,1,8500.0,12,911.108606,1571.782709,0.0
MruYqUXeya8ntGeK,382.449723,4162.66,0.0,917.78,1.0,3244.88,1.0,0.416667,1.0,0.0,0,60,5000.0,12,4103.998759,190.768834,0.833333
8VcKTAr351ec7DU9,62.287137,1263.29,0.0,279.99,1.0,983.3,1.0,1.0,0.583333,0.0,0,25,9500.0,12,1356.425369,179.894243,0.4
13mWzkzrLEVLSGNm,568.6909019999999,103.68,455.053644,103.68,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,4,7500.0,12,1555.880234,264.213167,0.0
Wu6DuzTu2UQEPVNt,433.43616399999996,2552.55,0.0,626.51,1.0,1926.04,1.0,1.0,0.916667,0.0,0,28,5000.0,12,2828.817452,184.724863,0.0
PiY8dCjEiCK4bkVV,1543.205532,1027.57,0.0,927.57,1.0,100.0,0.416667,0.333333,0.083333,0.0,0,13,6000.0,12,319.878647,443.40636100000006,0.0
eaoOHraVDHQxhhNH,39.241601,199.56,0.0,0.0,1.0,199.56,1.0,0.0,1.0,0.0,0,12,3000.0,12,1558.673423,223.538858,0.25
glOSoib0iXmKQ5ca,822.7558849999999,531.14,0.0,359.24,1.0,171.9,1.0,0.428571,0.571429,0.0,0,10,3000.0,7,267.707871,117.131173,0.0
2dwEONJre2xOiAMF,536.1048480000001,8591.31,0.0,8008.5,1.0,582.81,0.916667,0.666667,0.166667,0.0,0,14,1000.0,12,8390.497243000002,659.502436,0.416667
y3dcoh9ywa8eayv9,4672.628863,483.02,1168.4931880000001,99.0,1.0,384.02,1.0,0.083333,1.0,0.166667,2,25,8500.0,12,1476.0284609999999,1151.108962,0.0
dSmbXL7pacL2jr8r,169.062888,1556.66,0.0,209.33,1.0,1347.33,0.916667,0.083333,0.833333,0.0,0,23,1000.0,12,1234.6771210000002,169.47941,0.25
PsHwVye6IC90FIDL,1642.024936,2094.38,0.0,2094.38,1.0,0.0,0.416667,0.416667,0.0,0.0,0,17,4500.0,12,576.699993,556.378998,0.0
EFYzRx8oRknFd73y,114.36198799999998,2141.32,0.0,98.0,0.727273,2043.32,0.666667,0.083333,0.666667,0.0,0,13,6500.0,12,3361.5007990000004,47.676403,0.0
PBRhxv1VIy9sRAun,1178.607275,1014.36,0.0,322.69,1.0,691.67,1.0,0.416667,0.75,0.0,0,39,1200.0,12,1250.42369,620.326049,0.0
HLcPFG7fyZL4nufN,1466.9922199999999,230.1,0.0,30.0,1.0,200.1,0.5,0.083333,0.5,0.0,0,7,1500.0,12,415.795291,7328.484531,0.0
PcAhX4GoMamuQYXX,55.805523,1343.88,0.0,0.0,1.0,1343.88,1.0,0.0,1.0,0.0,0,24,5700.0,12,1278.431749,177.351498,1.0
WoFuLnEyTejHSmRZ,162.722336,222.7,0.0,94.7,1.0,128.0,0.5,0.166667,0.333333,0.0,0,8,4250.0,12,367.719858,166.661302,0.0
oBc2Tcefcl9mlo7Q,510.233775,436.74,0.0,436.74,1.0,0.0,0.333333,0.333333,0.0,0.0,0,5,3500.0,12,484.285337,239.690542,0.0
FG5SAAAvW0rZMJGJ,6001.428376,0.0,2404.829712,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,9000.0,12,1369.8948050000001,1791.251295,0.0
Mxvr4q9Dxd9DyosL,5701.848812,1126.68,1831.160025,1033.6,1.0,93.08,0.833333,0.416667,0.666667,0.333333,5,20,7000.0,12,1382.1792619999999,1438.031851,0.0
fEX9dS2LLXJ9Qz3C,6.9921169999999995,96.64,0.0,0.0,0.8888889999999999,96.64,0.8888889999999999,0.0,0.777778,0.0,0,8,1500.0,9,88.431789,107.50587,0.0
UR2Xebl4oa1rzxde,4322.806447999999,220.5,3767.104707,0.0,1.0,220.5,0.416667,0.0,0.416667,0.916667,25,11,11000.0,12,1170.484558,1025.146444,0.0
F6WDsOo4Kr0zhGHg,1484.221941,52.83,3164.677567,52.83,1.0,0.0,0.166667,0.166667,0.0,0.25,12,3,3000.0,12,1871.16958,413.035007,0.0
U355imjNhvckZp7F,1991.2777449999999,56.7,1159.173849,56.7,1.0,0.0,0.083333,0.083333,0.0,0.25,6,1,3000.0,12,534.718227,623.621303,0.0
eIyU4QRBZLEK3vMf,4616.991666,0.0,2810.591083,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,8,0,5000.0,12,584.4137969999999,11203.9623,0.0
f2BuhNKZi4vcq7z4,223.82034900000002,1176.72,98.219677,869.81,0.8,306.91,0.7,0.5,0.5,0.3,4,31,300.0,10,1074.228736,395.33421200000004,0.0
SomytuPXq9C6Woyw,56.68168000000001,827.2,0.0,0.0,1.0,827.2,1.0,0.0,1.0,0.0,0,20,1000.0,12,798.6815740000001,174.491545,0.666667
ttsgX2Ox8q4SiSgi,34.706824,242.9,0.0,242.9,0.181818,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,12,85.29089499999999,174.958496,0.0
aBGv1Mr0sWbaDCws,2986.070256,178.9,1948.211838,74.9,1.0,104.0,0.333333,0.083333,0.166667,0.416667,10,4,10000.0,12,619.0288099999999,1149.24369,0.0
oMZu8KuNgMafvaS2,1872.9340170000003,382.5,0.0,310.0,1.0,72.5,0.416667,0.416667,0.083333,0.0,0,7,1950.0,12,463.93879400000003,1005.849526,0.0
VIwMD8IC6AguBzPy,705.232653,1902.4,0.0,1669.8,1.0,232.6,1.0,1.0,0.833333,0.0,0,29,900.0,12,1941.9598469999999,618.2282230000001,0.0
HJeNTCwWdjTArnJ1,4657.477375,237.52,1271.94319,237.52,1.0,0.0,0.25,0.25,0.0,0.416667,7,3,4500.0,12,1613.851352,3807.251196,0.0
dH8DGNsaGzxmDINO,248.24395800000002,0.0,1423.5276279999998,0.0,0.272727,0.0,0.0,0.0,0.0,0.166667,3,0,3500.0,12,181.018701,341.269008,0.0
4u7Edgra26Be1bSQ,48.898610999999995,247.09,182.357669,0.0,0.545455,247.09,0.5,0.0,0.416667,0.166667,3,7,5500.0,12,409.594792,69.921472,0.0
38T7yRQSW9wRizFx,2409.236843,990.15,0.0,772.6,1.0,217.55,0.75,0.416667,0.416667,0.0,0,26,8000.0,12,707.712681,606.8999980000001,0.0
J06adobESneJnSYp,2146.005518,469.83,0.0,469.83,0.909091,0.0,0.818182,0.818182,0.0,0.0,0,10,8500.0,11,1025.9160570000001,477.907704,0.0
DIQPsKAwAKhEfCq1,1920.231187,167.08,132.90266200000002,167.08,1.0,0.0,0.166667,0.166667,0.0,0.166667,2,2,2300.0,12,625.532634,472.309554,0.0
rvbbwMWvu3fdYOWa,89.165814,724.0,0.0,0.0,0.833333,724.0,0.833333,0.0,0.833333,0.0,0,6,1000.0,6,521.867766,88.700517,0.0
crjNG9AOVytpb54E,2.100274,65.0,0.0,65.0,0.181818,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,12,282.38903700000003,41.475045,0.0
L45lZWpsUYtY5dBf,708.315197,2252.32,0.0,452.32,1.0,1800.0,0.818182,0.181818,0.727273,0.0,0,12,2500.0,11,2155.891761,208.89588600000002,0.1
8bAOwWLEIdAEFnM8,543.219992,0.0,1497.188933,0.0,0.833333,0.0,0.0,0.0,0.0,0.833333,8,0,3000.0,6,407.343532,99.150338,0.25
OKyfVky0jnxOIkYb,56.536572,499.92,0.0,0.0,1.0,499.92,1.0,0.0,1.0,0.0,0,12,3000.0,12,496.551862,194.502845,0.416667
9VLsuMP93NquVlaq,21.345298,1019.0,0.0,119.0,0.727273,900.0,0.75,0.083333,0.75,0.0,0,10,4500.0,12,1274.379409,161.692199,1.0
6MjHl5I1so7wSllf,8636.950854,972.09,2590.575082,43.0,1.0,929.09,1.0,0.083333,1.0,0.416667,8,26,10500.0,12,2025.270282,2959.4013170000003,0.0
uUadp8wtTEeoUKAh,7677.565406999999,1240.04,3681.231518,1240.04,1.0,0.0,0.75,0.75,0.0,0.333333,4,20,8000.0,12,2724.967965,2726.278972,0.0
Usxjre4bDp8nrhBf,59.695937,370.56,0.0,0.0,1.0,370.56,1.0,0.0,1.0,0.0,0,19,1500.0,12,290.863599,164.173138,0.166667
6kTy1llysgqsLZmO,1110.047967,0.0,569.881041,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,3500.0,12,3544.9227509999996,554.98066,0.083333
04PdxnxwMFP3s6jV,464.674156,1979.22,1981.265503,1979.22,0.8888889999999999,0.0,0.666667,0.666667,0.0,0.11111099999999999,1,11,3000.0,9,3110.0527420000003,132.446091,0.2
ngJYrQs1PPtXPsr1,28.593511,258.32,0.0,0.0,0.909091,258.32,0.666667,0.0,0.583333,0.0,0,10,4000.0,12,307.750161,161.030353,0.166667
SPmmZDtuy5wlAXw6,19.508047,193.14,0.0,0.0,1.0,193.14,0.416667,0.0,0.416667,0.0,0,5,2000.0,12,220.46377,71.965063,0.25
WAy9KOX8Dd717SY9,711.174631,155.39,0.0,155.39,1.0,0.0,0.166667,0.166667,0.0,0.0,0,4,8500.0,12,615.867397,190.28815500000002,0.0
Vm34nZzlb1SsT5Xr,1150.8677519999999,108.0,0.0,0.0,1.0,108.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,12,98.19573199999999,9448.613073,0.0
Iv3zVd9DwSH904s3,2073.611538,0.0,108.209814,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,8500.0,12,3838.187983,5578.994086,0.0
9xF9yuYGuLJERK8o,264.261791,175.0,0.0,0.0,1.0,175.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,12,152.787605,213.20394700000003,0.0
tAN77pTLIfGtNAnl,811.071722,208.92,206.635247,0.0,1.0,208.92,0.666667,0.0,0.666667,0.166667,2,8,2500.0,12,282.41470899999996,346.656778,0.0
huZzswRAcSUwXiYe,1064.872909,0.0,3358.1726439999998,0.0,0.363636,0.0,0.0,0.0,0.0,0.25,8,0,10500.0,12,20740.15941,671.319778,0.25
GVNYm02YWUb1eQbK,2274.992396,1794.82,2373.651556,1618.72,1.0,176.1,1.0,1.0,0.416667,0.416667,5,30,7000.0,12,722.123971,505.65312,0.0
IYFzGCVPNBJS3eW5,520.5218219999999,820.29,0.0,820.29,1.0,0.0,0.916667,0.916667,0.0,0.0,0,11,6000.0,12,2295.229351,274.668404,0.0
bwUk2kWoiT6m7QDO,209.178326,34.0,0.0,19.0,0.5,15.0,0.5,0.166667,0.166667,0.0,0,3,6000.0,6,635.909695,81.198552,0.0
Q89yubYUn8YAT1yX,981.643409,0.0,1462.32354,0.0,0.818182,0.0,0.0,0.0,0.0,0.083333,2,0,1500.0,12,2008.9717449999998,277.582819,0.125
3seoJIP4UTgbnbGD,1525.063274,150.0,264.96017,150.0,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,3,1800.0,12,733.240634,469.75872699999996,0.0
FWubj4Bia4uxljnl,745.368581,153.89,0.0,0.0,1.0,153.89,0.916667,0.0,0.916667,0.0,0,11,1700.0,12,500.110264,191.010274,0.0
nPkXKHH91IKkYFS8,686.623746,422.21,729.3324690000001,149.0,1.0,273.21,1.0,0.333333,0.833333,0.166667,2,11,1000.0,6,416.560172,82.401461,0.0
Rr9jWTCCW53iQPIw,1905.101343,455.72,0.0,0.0,1.0,455.72,1.0,0.0,1.0,0.0,0,22,3000.0,12,576.311637,701.949213,0.0
40Yard3W6WBQdduY,447.80800199999993,1593.29,0.0,214.2,1.0,1379.09,1.0,0.25,0.916667,0.0,0,36,7000.0,12,1660.750541,188.340279,0.0
HsIflZitBiDsROdz,5588.846272,3507.35,0.0,603.75,1.0,2903.6,0.916667,0.166667,0.833333,0.0,0,34,11500.0,12,1412.597253,1825.1765030000001,0.0
k793NwyQgpIRNFg8,8.76802,0.0,78.259015,0.0,0.5,0.0,0.0,0.0,0.0,0.125,1,0,1200.0,8,152.78663899999998,62.224592,1.0
4yxJBF8XBOqn5JOo,1174.6577949999999,1158.02,1635.172156,325.52,0.727273,832.5,0.416667,0.166667,0.333333,0.166667,7,11,2000.0,12,499.78823600000004,2656.494706,0.0
wznkTDRqTeSxN161,2962.7577309999997,4398.65,2483.768145,300.0,1.0,4098.65,1.0,0.083333,1.0,0.333333,9,47,3000.0,12,7109.795209000001,5114.110493,0.083333
BV2i0GxWvQ1wjBzI,1313.0036619999998,810.27,759.0004309999999,810.27,0.8888889999999999,0.0,0.11111099999999999,0.11111099999999999,0.0,0.11111099999999999,2,1,1500.0,9,256.967584,7011.077670999999,0.0
iAOohZy5hAApTzET,1216.893766,76.3,0.0,76.3,1.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,12,533.085955,7781.671431999999,0.0
nvaPI44zVZZDxj9X,29.360369,520.3,0.0,424.5,0.545455,95.8,0.5,0.083333,0.333333,0.0,0,6,4000.0,12,381.22527,100.321702,0.181818
i8jYqGDoqbWLXPNo,1237.897608,403.38,1593.7007230000002,403.38,1.0,0.0,0.333333,0.333333,0.0,0.25,11,4,1500.0,12,2291.077923,398.24805299999997,0.0
14B4qXHtiVsD9iaA,100.037595,414.48,0.0,0.0,1.0,414.48,1.0,0.0,1.0,0.0,0,12,1000.0,12,234.61977400000004,144.362561,0.0
hyVadMDcM0dC8iM3,1.059425,23.91,0.0,23.91,0.363636,0.0,0.333333,0.333333,0.0,0.0,0,4,15500.0,12,31.845894,22.081988,0.11111099999999999
0oCd1I8X24NvATar,21.960773,175.45,0.0,0.0,1.0,175.45,1.0,0.0,0.909091,0.0,0,11,1500.0,11,143.609104,164.361594,0.777778
mIX8jlYuM6FKbQks,1471.557317,577.58,529.067202,0.0,1.0,577.58,1.0,0.0,1.0,0.25,4,29,1500.0,12,1265.924345,1007.1322779999999,0.0
bUVAp3HT4UwnHH8r,825.347767,0.0,105.877591,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,426.20683499999996,217.95855899999998,0.0
uOSu9BwCabAvL5Za,7755.698606999999,8533.54,7540.30735,4072.76,1.0,4460.78,1.0,0.5,0.833333,0.5,12,72,10000.0,6,4758.209146,7256.951816,0.0
f4Ucb1vEsP7mi9BY,855.571897,71.13,1343.021655,0.0,0.666667,71.13,0.666667,0.0,0.555556,0.22222199999999998,5,6,1500.0,9,220.43637400000003,583.820142,0.0
TEebqCvj4sI7C1pW,2128.151695,0.0,19.345729000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,2100.0,12,138.907177,13266.3819,0.0
MUdMPE8hTLQ6nySi,1668.591831,0.0,1716.9412350000002,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,5,0,1800.0,12,2166.981163,568.063083,0.083333
k6E921ulIlzTniUb,4353.4655299999995,0.0,301.20004700000004,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,4650.0,12,984.37305,2432.513704,0.0
1lAbeUqdThY6YhLz,37.427412,31.23,1896.5503260000003,0.0,1.0,31.23,0.25,0.0,0.25,0.166667,2,3,2500.0,12,4045.49694,82.12994499999999,0.2
cnj4b7BnalFPDirZ,539.0722049999999,240.51,0.0,128.64,1.0,111.87,1.0,0.25,0.916667,0.0,0,14,500.0,12,340.349133,570.4465769999999,0.0
caiUdLc6rVdFqqDV,212.25194,0.0,310.679119,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3,0,300.0,12,332.528057,193.718315,0.083333
CuZbESwEzGtnJkRT,1862.2696210000001,0.0,2934.8164079999997,0.0,0.909091,0.0,0.0,0.0,0.0,0.5,10,0,3000.0,12,970.7164359999999,474.957649,0.0
T0zAY1HcjGoVGBed,4752.694271,0.0,3473.011991,0.0,1.0,0.0,0.0,0.0,0.0,0.833333,36,0,5000.0,12,2662.805022,2683.218557,0.0
iTBhyAbrZGARxC9F,0.0,39.54,0.0,0.0,0.0,39.54,0.166667,0.0,0.166667,0.0,0,2,3000.0,12,181.01454099999998,,0.0
kfLVvnXVwXyWyJO3,117.43996100000001,0.0,279.060127,0.0,0.636364,0.0,0.0,0.0,0.0,0.083333,1,0,750.0,12,657.048813,189.20871,0.0
sDFDD4P6R5KZMpnI,36.023577,273.8,0.0,273.8,0.181818,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,12,174.52575,259.524372,1.0
amrRSqu00lI7R8SW,9.048772999999999,316.2,0.0,0.0,0.909091,316.2,1.0,0.0,1.0,0.0,0,24,2000.0,12,391.398298,89.505939,0.6
3LoydFplMAcZemfo,1202.975648,11313.77,0.0,10133.7,1.0,1180.07,1.0,1.0,0.833333,0.0,0,98,6000.0,12,10718.04224,281.611634,0.833333
pciaZdggWOlMYIDH,1048.0671710000001,0.0,158.347647,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,1200.0,12,369.895952,281.091657,0.0
DZcF4oWjqtPa8NS1,6.697211,64.69,0.0,64.69,0.181818,0.0,0.083333,0.083333,0.0,0.0,0,2,10500.0,12,372.572278,81.447345,0.0
0r3rIlKVQOraAa10,279.501554,1365.5,0.0,336.0,1.0,1029.5,1.0,0.083333,1.0,0.0,0,37,5000.0,12,1340.02971,175.055337,0.0
AQpUbrajIlzqLUqs,200.971458,569.68,0.0,291.7,1.0,277.98,0.333333,0.083333,0.25,0.0,0,10,4000.0,12,311.300085,128.751781,0.0
LNU441odLw98MKE9,951.6752939999999,0.0,1090.520215,0.0,1.0,0.0,0.0,0.0,0.0,0.272727,3,0,1200.0,11,178.362607,340.41019500000004,0.0
PCJ8buo8ejnb74fp,490.36878499999995,932.03,987.069944,231.87,1.0,700.16,0.416667,0.083333,0.25,0.083333,1,5,5500.0,12,3170.370677,269.655125,0.083333
kb0JOzx6H9lIwGGC,76.631162,406.78,0.0,406.78,1.0,0.0,0.272727,0.272727,0.0,0.0,0,3,7500.0,11,593.46007,114.51237900000001,0.2
8CM8tvjN64gnm5Yu,79.22239300000001,994.96,0.0,463.2,1.0,531.76,0.916667,0.333333,0.833333,0.0,0,22,3500.0,12,612.645199,160.16091200000002,0.9
X4Aj3GM9SeH1GzSS,3078.059784,0.0,4403.683518,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,8,0,6000.0,12,6043.227704,1183.930323,0.083333
B2IskvXUgZKzFavI,50.940247,426.47,0.0,0.0,1.0,426.47,0.916667,0.0,0.833333,0.0,0,11,3000.0,12,409.376563,174.613628,1.0
j2EdEmMBjO4J6Ska,4932.396527,0.0,245.59657799999997,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3,0,6000.0,12,5403.894447,14437.12209,0.0
B5ywlaekb8HJm6EV,1226.1221890000002,295.34,0.0,295.34,1.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,12,439.233552,1282.187993,0.0
EaGoOUpZkrtj2ucZ,11.395369,100.5,0.0,0.0,0.636364,100.5,0.5,0.0,0.5,0.0,0,6,3000.0,12,148.92824,87.113913,0.14285699999999998
jCu1goOryL0ip2To,1223.630962,2065.5,0.0,628.8,1.0,1436.7,1.0,0.166667,1.0,0.0,0,46,1500.0,12,638.997243,961.5314279999999,0.0
hAP0BvEawmskgSeo,839.081567,0.0,609.4633269999999,0.0,0.727273,0.0,0.0,0.0,0.0,0.416667,6,0,1800.0,12,2719.934613,406.996136,0.125
1aU1y0GsQidnau4z,5058.555256000001,0.0,2915.339463,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,8,0,7000.0,12,1689.268612,1198.874608,0.0
rTXa3lOQl85r2fbX,4.3908879999999995,0.0,19.351229999999997,0.0,0.272727,0.0,0.0,0.0,0.0,0.083333,1,0,500.0,12,95.983734,112.02371000000001,0.0
DuLrJBigcbNV0Wa0,53.339006000000005,315.48,0.0,0.0,1.0,315.48,1.0,0.0,1.0,0.0,0,12,1000.0,12,193.699669,162.729509,0.0
NiDZkIKG4cjuVCla,1117.5944029999998,291.62,1596.771919,0.0,1.0,291.62,1.0,0.0,0.857143,0.14285699999999998,2,7,2000.0,7,74.055925,382.846205,0.0
K26S47DypRQv8bGm,1647.461444,323.55,0.0,323.55,1.0,0.0,0.75,0.75,0.0,0.0,0,9,5000.0,12,669.943854,607.902881,0.0
C0L1Whe3ipSVBYZl,1264.152747,2358.28,144.017573,2171.8,1.0,186.48,1.0,0.5,0.833333,0.166667,2,28,2500.0,12,1175.753031,330.579046,0.166667
0yLPUUaApG8oMzrO,4.421403,95.59,0.0,22.03,0.909091,73.56,1.0,0.083333,1.0,0.0,0,16,4500.0,12,186.54681599999998,50.283744,0.545455
6nx5XeaqdnV4oEHd,41.414562,440.0,0.0,0.0,1.0,440.0,0.916667,0.0,0.833333,0.0,0,11,1000.0,12,445.575139,147.958998,0.777778
MkVNimuePtzXrq31,191.333253,637.19,0.0,168.54,1.0,468.65,1.0,0.25,1.0,0.0,0,37,2500.0,12,478.92389000000003,168.015528,0.0
wDETbhmqgv8RC4KB,77.321718,278.44,0.0,0.0,1.0,278.44,1.0,0.0,1.0,0.0,0,18,2500.0,12,342.84362400000003,173.361571,0.0
FR4ievm5UsajX9wu,5368.5712189999995,0.0,798.9498629999999,0.0,1.0,0.0,0.0,0.0,0.0,0.363636,4,0,6000.0,11,1422.726707,1657.002877,0.0
Cd1TwoyZADLQfQTS,2.02217,0.0,438.92439400000006,0.0,0.181818,0.0,0.0,0.0,0.0,0.090909,1,0,1200.0,11,1767.395484,87.32882,0.0
I2U9t3C54VwrAaJW,1138.014732,1170.48,920.0500710000001,1170.48,1.0,0.0,0.416667,0.416667,0.0,0.25,4,5,4500.0,12,1078.964657,247.32443999999998,0.083333
4SHsjjxAKHvCr7rW,1938.576334,333.54,2738.946605,310.19,1.0,23.35,0.571429,0.428571,0.14285699999999998,0.857143,7,4,2000.0,7,867.233681,586.992382,0.0
X0S1gKjq1q1a0VzS,2803.663441,81.41,0.0,0.0,1.0,81.41,0.5,0.0,0.5,0.0,0,6,3000.0,12,839.3546240000001,967.565584,0.0
CFcT3QOh7miV5BxG,237.86143900000002,569.02,1431.673728,246.89,1.0,322.13,0.5,0.083333,0.416667,0.083333,3,6,3200.0,12,589.35887,186.59462,0.083333
TAw8Oao8mIADegFo,2854.716657,0.0,333.91767799999997,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,3000.0,12,712.005753,941.6430869999999,0.0
qo0kDkyEkbWYvsQF,3221.105151,3447.55,0.0,1450.0,1.0,1997.55,1.0,0.166667,1.0,0.0,0,40,9500.0,12,5401.287093999999,756.926664,0.0
XtGjet3wcnHa21dF,40.829749,113.28,0.0,0.0,1.0,113.28,1.0,0.0,0.833333,0.0,0,6,1000.0,6,94.488828,86.283101,0.25
SaqcoRC4a1YYUHhT,1161.901683,10903.22,0.0,7841.79,1.0,3061.43,1.0,1.0,1.0,0.0,0,136,12000.0,12,10799.000740000001,235.88019,1.0
lrBGfZ3aKR9YZmoL,1344.9824449999999,224.54,0.0,0.0,1.0,224.54,0.5,0.0,0.5,0.0,0,18,1500.0,12,619.0634660000001,678.6358700000001,0.0
XjQhz1dsCw8GYGoM,1842.11833,83.31,0.0,0.0,1.0,83.31,0.083333,0.0,0.083333,0.0,0,3,2000.0,12,603.296946,1018.247383,0.0
Dpvj11u8VarTWgJ7,849.030358,345.0,101.511988,0.0,1.0,345.0,0.75,0.0,0.666667,0.083333,1,24,1200.0,12,1465.044906,268.949636,0.083333
QTITHhi21NVf75Z0,783.550476,175.8,2052.878473,175.8,0.777778,0.0,0.44444399999999995,0.44444399999999995,0.0,0.44444399999999995,6,5,2500.0,9,1647.886436,219.38440699999998,0.0
zQEVKGvGMVPnMjmu,1.045584,0.0,466.64389500000004,0.0,0.333333,0.0,0.0,0.0,0.0,0.11111099999999999,1,0,1200.0,9,1068.581252,25.537,0.5
YS5J5esnzoB6LGV3,27.263365000000004,231.0,0.0,0.0,1.0,231.0,0.916667,0.0,0.833333,0.0,0,11,5000.0,12,174.589426,151.412643,0.181818
1XlIYYanJRGXNyyi,1022.687467,409.92,177.186666,0.0,1.0,409.92,1.0,0.0,1.0,0.25,6,12,1000.0,12,774.611541,940.6574539999999,0.0
SrBla05x269WJcYz,98.420888,907.37,0.0,907.37,1.0,0.0,1.0,1.0,0.0,0.0,0,12,10000.0,12,908.907467,184.723457,1.0
o9gxeUrV0l0CcxwG,1176.365274,635.02,1937.3991420000002,348.46,0.833333,286.56,0.833333,0.833333,0.5,0.666667,12,18,2400.0,6,549.873076,752.210311,0.0
nj9WhvOKFErizBRS,1695.84301,317.4,215.13266099999998,64.9,1.0,252.5,0.25,0.083333,0.25,0.333333,4,5,1800.0,12,708.699641,1118.084153,0.0
WZK9i0B2vQ8sQSkH,955.117067,0.0,3798.7013979999997,0.0,1.0,0.0,0.0,0.0,0.0,0.5,13,0,4500.0,12,2413.364689,284.390966,0.0
ix0lmqhneyxtSoUA,7811.234173999999,0.0,6372.109273,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,8,0,16000.0,12,2322.058763,1831.024986,0.0
x2nsOPZCN6EwLm1a,1386.949394,227.56,960.590608,177.56,1.0,50.0,0.083333,0.083333,0.083333,0.083333,6,2,3000.0,12,319.35400000000004,388.36829900000004,0.0
HXJ7B1eJHQyO9FyR,2173.621597,200.0,201.40473500000002,200.0,1.0,0.0,0.083333,0.083333,0.0,0.25,4,1,8000.0,12,495.968187,502.76545300000004,0.0
Fb99XoiRa4hm3XYg,16.052971,127.0,0.0,127.0,0.545455,0.0,0.166667,0.166667,0.0,0.0,0,2,4500.0,12,190.19503999999998,141.377809,0.0
